   82.0000000000  105.6603000000   76.0000000000
   87.0000000000   97.0000000000   76.0000000000

   87.0000000000   97.0000000000   81.0000000000
   92.0000000000  105.6603000000   81.0000000000
   92.0000000000  105.6603000000   76.0000000000
   87.0000000000   97.0000000000   76.0000000000

   87.0000000000   97.0000000000   81.0000000000
   97.0000000000   97.0000000000   81.0000000000
   97.0000000000   97.0000000000   76.0000000000
   87.0000000000   97.0000000000   76.0000000000

   87.0000000000   97.0000000000   81.0000000000
   92.0000000000   88.3397500000   81.0000000000
   92.0000000000   88.3397500000   76.0000000000
   87.0000000000   97.0000000000   76.0000000000

   87.0000000000   97.0000000000   81.0000000000
   82.0000000000   88.3397500000   81.0000000000
   82.0000000000   88.3397500000   76.0000000000
   87.0000000000   97.0000000000   76.0000000000

   87.0000000000   97.0000000000   81.0000000000
   77.0000000000   97.0000000000   81.0000000000
   77.0000000000   97.0000000000   76.0000000000
   87.0000000000   97.0000000000   76.0000000000


   67.0000000000   97.0000000000   81.0000000000
   57.0000000000   97.0000000000   81.0000000000
   57.0000000000   97.0000000000   76.0000000000
   67.0000000000   97.0000000000   76.0000000000

   67.0000000000   97.0000000000   81.0000000000
   62.0000000000  105.6603000000   81.0000000000
   62.0000000000  105.6603000000   76.0000000000
   67.0000000000   97.0000000000   76.0000000000

   67.0000000000   97.0000000000   81.0000000000
   72.0000000000  105.6603000000   81.0000000000
   72.0000000000  105.6603000000   76.0000000000
   67.0000000000   97.0000000000   76.0000000000

   67.0000000000   97.0000000000   81.0000000000
   77.0000000000   97.0000000000   81.0000000000
   77.0000000000   97.0000000000   76.0000000000
   67.0000000000   97.0000000000   76.0000000000

   67.0000000000   97.0000000000   81.0000000000
   72.0000000000   88.3397500000   81.0000000000
   72.0000000000   88.3397500000   76.0000000000
   67.0000000000   97.0000000000   76.0000000000

   67.0000000000   97.0000000000   81.0000000000
   62.0000000000   88.3397500000   81.0000000000
   62.0000000000   88.3397500000   76.0000000000
   67.0000000000   97.0000000000   76.0000000000

   67.0000000000   97.0000000000   81.0000000000
   57.0000000000   97.0000000000   81.0000000000
   57.0000000000   97.0000000000   76.0000000000
   67.0000000000   97.0000000000   76.0000000000


   67.0000000000   73.0000000000   81.0000000000
   57.0000000000   73.0000000000   81.0000000000
   57.0000000000   73.0000000000   76.0000000000
   67.0000000000   73.0000000000   76.0000000000

   67.0000000000   73.0000000000   81.0000000000
   62.0000000000   81.6603000000   81.0000000000
   62.0000000000   81.6603000000   76.0000000000
   67.0000000000   73.0000000000   76.0000000000

   67.0000000000   73.0000000000   81.0000000000
   72.0000000000   81.6603000000   81.0000000000
   72.0000000000   81.6603000000   76.0000000000
   67.0000000000   73.0000000000   76.0000000000

   67.0000000000   73.0000000000   81.0000000000
   77.0000000000   73.0000000000   81.0000000000
   77.0000000000   73.0000000000   76.0000000000
   67.0000000000   73.0000000000   76.0000000000

   67.0000000000   73.0000000000   81.0000000000
   72.0000000000   64.3397500000   81.0000000000
   72.0000000000   64.3397500000   76.0000000000
   67.0000000000   73.0000000000   76.0000000000

   67.0000000000   73.0000000000   81.0000000000
   62.0000000000   64.3397500000   81.0000000000
   62.0000000000   64.3397500000   76.0000000000
   67.0000000000   73.0000000000   76.0000000000

   67.0000000000   73.0000000000   81.0000000000
   57.0000000000   73.0000000000   81.0000000000
   57.0000000000   73.0000000000   76.0000000000
   67.0000000000   73.0000000000   76.0000000000


   87.0000000000   73.0000000000   81.0000000000
   77.0000000000   73.0000000000   81.0000000000
   77.0000000000   73.0000000000   76.0000000000
   87.0000000000   73.0000000000   76.0000000000

   87.0000000000   73.0000000000   81.0000000000
   82.0000000000   81.6603000000   81.0000000000
   82.0000000000   81.6603000000   76.0000000000
   87.0000000000   73.0000000000   76.0000000000

   87.0000000000   73.0000000000   81.0000000000
   92.0000000000   81.6603000000   81.0000000000
   92.0000000000   81.6603000000   76.0000000000
   87.0000000000   73.0000000000   76.0000000000

   87.0000000000   73.0000000000   81.0000000000
   97.0000000000   73.0000000000   81.0000000000
   97.0000000000   73.0000000000   76.0000000000
   87.0000000000   73.0000000000   76.0000000000

   87.0000000000   73.0000000000   81.0000000000
   92.0000000000   64.3397500000   81.0000000000
   92.0000000000   64.3397500000   76.0000000000
   87.0000000000   73.0000000000   76.0000000000

   87.0000000000   73.0000000000   81.0000000000
   82.0000000000   64.3397500000   81.0000000000
   82.0000000000   64.3397500000   76.0000000000
   87.0000000000   73.0000000000   76.0000000000

   87.0000000000   73.0000000000   81.0000000000
   77.0000000000   73.0000000000   81.0000000000
   77.0000000000   73.0000000000   76.0000000000
   87.0000000000   73.0000000000   76.0000000000




  112.0000000000    1.0000000000  115.5000000000
  111.7486909614    1.0000000000  115.5000000000
